sense	number	antisense	bp
Herpesvirus:Epstein_Barr_Virus:2762:+	2762	Herpesvirus:Epstein_Barr_Virus:6205:-	138150
Herpesvirus:Epstein_Barr_Virus:2763:+	2763	Herpesvirus:Epstein_Barr_Virus:6206:-	138200
Herpesvirus:Epstein_Barr_Virus:2764:+	2764	Herpesvirus:Epstein_Barr_Virus:6207:-	138250
Herpesvirus:Epstein_Barr_Virus:2765:+	2765	Herpesvirus:Epstein_Barr_Virus:6208:-	138300
Herpesvirus:Epstein_Barr_Virus:2766:+	2766	Herpesvirus:Epstein_Barr_Virus:6209:-	138350
Herpesvirus:Epstein_Barr_Virus:2767:+	2767	Herpesvirus:Epstein_Barr_Virus:6210:-	138400
Herpesvirus:Epstein_Barr_Virus:2768:+	2768	Herpesvirus:Epstein_Barr_Virus:6211:-	138450
Herpesvirus:Epstein_Barr_Virus:2769:+	2769	Herpesvirus:Epstein_Barr_Virus:6212:-	138500
Herpesvirus:Epstein_Barr_Virus:2770:+	2770	Herpesvirus:Epstein_Barr_Virus:6213:-	138550
Herpesvirus:Epstein_Barr_Virus:2771:+	2771	Herpesvirus:Epstein_Barr_Virus:6214:-	138600
Herpesvirus:Epstein_Barr_Virus:2772:+	2772	Herpesvirus:Epstein_Barr_Virus:6215:-	138650
Herpesvirus:Epstein_Barr_Virus:2773:+	2773	Herpesvirus:Epstein_Barr_Virus:6216:-	138700
Herpesvirus:Epstein_Barr_Virus:2774:+	2774	Herpesvirus:Epstein_Barr_Virus:6217:-	138750
Herpesvirus:Epstein_Barr_Virus:2775:+	2775	Herpesvirus:Epstein_Barr_Virus:6218:-	138800
Herpesvirus:Epstein_Barr_Virus:2776:+	2776	Herpesvirus:Epstein_Barr_Virus:6219:-	138850
Herpesvirus:Epstein_Barr_Virus:2777:+	2777	Herpesvirus:Epstein_Barr_Virus:6220:-	138900
Herpesvirus:Epstein_Barr_Virus:2778:+	2778	Herpesvirus:Epstein_Barr_Virus:6221:-	138950
Herpesvirus:Epstein_Barr_Virus:2779:+	2779	Herpesvirus:Epstein_Barr_Virus:6222:-	139000
Herpesvirus:Epstein_Barr_Virus:2780:+	2780	Herpesvirus:Epstein_Barr_Virus:6223:-	139050
Herpesvirus:Epstein_Barr_Virus:2781:+	2781	Herpesvirus:Epstein_Barr_Virus:6224:-	139100
Herpesvirus:Epstein_Barr_Virus:2782:+	2782	Herpesvirus:Epstein_Barr_Virus:6225:-	139150
Herpesvirus:Epstein_Barr_Virus:2783:+	2783	Herpesvirus:Epstein_Barr_Virus:6226:-	139200
Herpesvirus:Epstein_Barr_Virus:2784:+	2784	Herpesvirus:Epstein_Barr_Virus:6227:-	139250
Herpesvirus:Epstein_Barr_Virus:2785:+	2785	Herpesvirus:Epstein_Barr_Virus:6228:-	139300
Herpesvirus:Epstein_Barr_Virus:2786:+	2786	Herpesvirus:Epstein_Barr_Virus:6229:-	139350
Herpesvirus:Epstein_Barr_Virus:2787:+	2787	Herpesvirus:Epstein_Barr_Virus:6230:-	139400
Herpesvirus:Epstein_Barr_Virus:2788:+	2788	Herpesvirus:Epstein_Barr_Virus:6231:-	139450
Herpesvirus:Epstein_Barr_Virus:2789:+	2789	Herpesvirus:Epstein_Barr_Virus:6232:-	139500
Herpesvirus:Epstein_Barr_Virus:2790:+	2790	Herpesvirus:Epstein_Barr_Virus:6233:-	139550
Herpesvirus:Epstein_Barr_Virus:2791:+	2791	Herpesvirus:Epstein_Barr_Virus:6234:-	139600
Herpesvirus:Epstein_Barr_Virus:2792:+	2792	Herpesvirus:Epstein_Barr_Virus:6235:-	139650
Herpesvirus:Epstein_Barr_Virus:2793:+	2793	Herpesvirus:Epstein_Barr_Virus:6236:-	139700
Herpesvirus:Epstein_Barr_Virus:2794:+	2794	Herpesvirus:Epstein_Barr_Virus:6237:-	139750
Herpesvirus:Epstein_Barr_Virus:2795:+	2795	Herpesvirus:Epstein_Barr_Virus:6238:-	139800
Herpesvirus:Epstein_Barr_Virus:2796:+	2796	Herpesvirus:Epstein_Barr_Virus:6239:-	139850
Herpesvirus:Epstein_Barr_Virus:2797:+	2797	Herpesvirus:Epstein_Barr_Virus:6240:-	139900
Herpesvirus:Epstein_Barr_Virus:2798:+	2798	Herpesvirus:Epstein_Barr_Virus:6241:-	139950
Herpesvirus:Epstein_Barr_Virus:2799:+	2799	Herpesvirus:Epstein_Barr_Virus:6242:-	140000
Herpesvirus:Epstein_Barr_Virus:2800:+	2800	Herpesvirus:Epstein_Barr_Virus:6243:-	140050
Herpesvirus:Epstein_Barr_Virus:2801:+	2801	Herpesvirus:Epstein_Barr_Virus:6244:-	140100
Herpesvirus:Epstein_Barr_Virus:2802:+	2802	Herpesvirus:Epstein_Barr_Virus:6245:-	140150
Herpesvirus:Epstein_Barr_Virus:2803:+	2803	Herpesvirus:Epstein_Barr_Virus:6246:-	140200
Herpesvirus:Epstein_Barr_Virus:2804:+	2804	Herpesvirus:Epstein_Barr_Virus:6247:-	140250
Herpesvirus:Epstein_Barr_Virus:2805:+	2805	Herpesvirus:Epstein_Barr_Virus:6248:-	140300
Herpesvirus:Epstein_Barr_Virus:2806:+	2806	Herpesvirus:Epstein_Barr_Virus:6249:-	140350
Herpesvirus:Epstein_Barr_Virus:2807:+	2807	Herpesvirus:Epstein_Barr_Virus:6250:-	140400
Herpesvirus:Epstein_Barr_Virus:2808:+	2808	Herpesvirus:Epstein_Barr_Virus:6251:-	140450
Herpesvirus:Epstein_Barr_Virus:2809:+	2809	Herpesvirus:Epstein_Barr_Virus:6252:-	140500
Herpesvirus:Epstein_Barr_Virus:2810:+	2810	Herpesvirus:Epstein_Barr_Virus:6253:-	140550
Herpesvirus:Epstein_Barr_Virus:2811:+	2811	Herpesvirus:Epstein_Barr_Virus:6254:-	140600
Herpesvirus:Epstein_Barr_Virus:2812:+	2812	Herpesvirus:Epstein_Barr_Virus:6255:-	140650
Herpesvirus:Epstein_Barr_Virus:2813:+	2813	Herpesvirus:Epstein_Barr_Virus:6256:-	140700
Herpesvirus:Epstein_Barr_Virus:2814:+	2814	Herpesvirus:Epstein_Barr_Virus:6257:-	140750
Herpesvirus:Epstein_Barr_Virus:2815:+	2815	Herpesvirus:Epstein_Barr_Virus:6258:-	140800
Herpesvirus:Epstein_Barr_Virus:2816:+	2816	Herpesvirus:Epstein_Barr_Virus:6259:-	140850
Herpesvirus:Epstein_Barr_Virus:2817:+	2817	Herpesvirus:Epstein_Barr_Virus:6260:-	140900
Herpesvirus:Epstein_Barr_Virus:2818:+	2818	Herpesvirus:Epstein_Barr_Virus:6261:-	140950
Herpesvirus:Epstein_Barr_Virus:2819:+	2819	Herpesvirus:Epstein_Barr_Virus:6262:-	141000
Herpesvirus:Epstein_Barr_Virus:2820:+	2820	Herpesvirus:Epstein_Barr_Virus:6263:-	141050
Herpesvirus:Epstein_Barr_Virus:2821:+	2821	Herpesvirus:Epstein_Barr_Virus:6264:-	141100
Herpesvirus:Epstein_Barr_Virus:2822:+	2822	Herpesvirus:Epstein_Barr_Virus:6265:-	141150
Herpesvirus:Epstein_Barr_Virus:2823:+	2823	Herpesvirus:Epstein_Barr_Virus:6266:-	141200
Herpesvirus:Epstein_Barr_Virus:2824:+	2824	Herpesvirus:Epstein_Barr_Virus:6267:-	141250
Herpesvirus:Epstein_Barr_Virus:2825:+	2825	Herpesvirus:Epstein_Barr_Virus:6268:-	141300
Herpesvirus:Epstein_Barr_Virus:2826:+	2826	Herpesvirus:Epstein_Barr_Virus:6269:-	141350
Herpesvirus:Epstein_Barr_Virus:2827:+	2827	Herpesvirus:Epstein_Barr_Virus:6270:-	141400
Herpesvirus:Epstein_Barr_Virus:2828:+	2828	Herpesvirus:Epstein_Barr_Virus:6271:-	141450
Herpesvirus:Epstein_Barr_Virus:2829:+	2829	Herpesvirus:Epstein_Barr_Virus:6272:-	141500
Herpesvirus:Epstein_Barr_Virus:2830:+	2830	Herpesvirus:Epstein_Barr_Virus:6273:-	141550
Herpesvirus:Epstein_Barr_Virus:2831:+	2831	Herpesvirus:Epstein_Barr_Virus:6274:-	141600
Herpesvirus:Epstein_Barr_Virus:2832:+	2832	Herpesvirus:Epstein_Barr_Virus:6275:-	141650
Herpesvirus:Epstein_Barr_Virus:2833:+	2833	Herpesvirus:Epstein_Barr_Virus:6276:-	141700
Herpesvirus:Epstein_Barr_Virus:2834:+	2834	Herpesvirus:Epstein_Barr_Virus:6277:-	141750
Herpesvirus:Epstein_Barr_Virus:2835:+	2835	Herpesvirus:Epstein_Barr_Virus:6278:-	141800
Herpesvirus:Epstein_Barr_Virus:2836:+	2836	Herpesvirus:Epstein_Barr_Virus:6279:-	141850
Herpesvirus:Epstein_Barr_Virus:2837:+	2837	Herpesvirus:Epstein_Barr_Virus:6280:-	141900
Herpesvirus:Epstein_Barr_Virus:2838:+	2838	Herpesvirus:Epstein_Barr_Virus:6281:-	141950
Herpesvirus:Epstein_Barr_Virus:2839:+	2839	Herpesvirus:Epstein_Barr_Virus:6282:-	142000
Herpesvirus:Epstein_Barr_Virus:2840:+	2840	Herpesvirus:Epstein_Barr_Virus:6283:-	142050
Herpesvirus:Epstein_Barr_Virus:2841:+	2841	Herpesvirus:Epstein_Barr_Virus:6284:-	142100
Herpesvirus:Epstein_Barr_Virus:2842:+	2842	Herpesvirus:Epstein_Barr_Virus:6285:-	142150
Herpesvirus:Epstein_Barr_Virus:2843:+	2843	Herpesvirus:Epstein_Barr_Virus:6286:-	142200
Herpesvirus:Epstein_Barr_Virus:2844:+	2844	Herpesvirus:Epstein_Barr_Virus:6287:-	142250
Herpesvirus:Epstein_Barr_Virus:2845:+	2845	Herpesvirus:Epstein_Barr_Virus:6288:-	142300
Herpesvirus:Epstein_Barr_Virus:2846:+	2846	Herpesvirus:Epstein_Barr_Virus:6289:-	142350
Herpesvirus:Epstein_Barr_Virus:2847:+	2847	Herpesvirus:Epstein_Barr_Virus:6290:-	142400
Herpesvirus:Epstein_Barr_Virus:2848:+	2848	Herpesvirus:Epstein_Barr_Virus:6291:-	142450
Herpesvirus:Epstein_Barr_Virus:2849:+	2849	Herpesvirus:Epstein_Barr_Virus:6292:-	142500
Herpesvirus:Epstein_Barr_Virus:2850:+	2850	Herpesvirus:Epstein_Barr_Virus:6293:-	142550
Herpesvirus:Epstein_Barr_Virus:2851:+	2851	Herpesvirus:Epstein_Barr_Virus:6294:-	142600
Herpesvirus:Epstein_Barr_Virus:2852:+	2852	Herpesvirus:Epstein_Barr_Virus:6295:-	142650
Herpesvirus:Epstein_Barr_Virus:2853:+	2853	Herpesvirus:Epstein_Barr_Virus:6296:-	142700
Herpesvirus:Epstein_Barr_Virus:2854:+	2854	Herpesvirus:Epstein_Barr_Virus:6297:-	142750
Herpesvirus:Epstein_Barr_Virus:2855:+	2855	Herpesvirus:Epstein_Barr_Virus:6298:-	142800
Herpesvirus:Epstein_Barr_Virus:2856:+	2856	Herpesvirus:Epstein_Barr_Virus:6299:-	142850
Herpesvirus:Epstein_Barr_Virus:2857:+	2857	Herpesvirus:Epstein_Barr_Virus:6300:-	142900
Herpesvirus:Epstein_Barr_Virus:2858:+	2858	Herpesvirus:Epstein_Barr_Virus:6301:-	142950
Herpesvirus:Epstein_Barr_Virus:2859:+	2859	Herpesvirus:Epstein_Barr_Virus:6302:-	143000
Herpesvirus:Epstein_Barr_Virus:2860:+	2860	Herpesvirus:Epstein_Barr_Virus:6303:-	143050
Herpesvirus:Epstein_Barr_Virus:2861:+	2861	Herpesvirus:Epstein_Barr_Virus:6304:-	143100
Herpesvirus:Epstein_Barr_Virus:2862:+	2862	Herpesvirus:Epstein_Barr_Virus:6305:-	143150
Herpesvirus:Epstein_Barr_Virus:2863:+	2863	Herpesvirus:Epstein_Barr_Virus:6306:-	143200
Herpesvirus:Epstein_Barr_Virus:2864:+	2864	Herpesvirus:Epstein_Barr_Virus:6307:-	143250
Herpesvirus:Epstein_Barr_Virus:2865:+	2865	Herpesvirus:Epstein_Barr_Virus:6308:-	143300
Herpesvirus:Epstein_Barr_Virus:2866:+	2866	Herpesvirus:Epstein_Barr_Virus:6309:-	143350
Herpesvirus:Epstein_Barr_Virus:2867:+	2867	Herpesvirus:Epstein_Barr_Virus:6310:-	143400
Herpesvirus:Epstein_Barr_Virus:2868:+	2868	Herpesvirus:Epstein_Barr_Virus:6311:-	143450
Herpesvirus:Epstein_Barr_Virus:2869:+	2869	Herpesvirus:Epstein_Barr_Virus:6312:-	143500
Herpesvirus:Epstein_Barr_Virus:2870:+	2870	Herpesvirus:Epstein_Barr_Virus:6313:-	143550
Herpesvirus:Epstein_Barr_Virus:2871:+	2871	Herpesvirus:Epstein_Barr_Virus:6314:-	143600
Herpesvirus:Epstein_Barr_Virus:2872:+	2872	Herpesvirus:Epstein_Barr_Virus:6315:-	143650
Herpesvirus:Epstein_Barr_Virus:2873:+	2873	Herpesvirus:Epstein_Barr_Virus:6316:-	143700
Herpesvirus:Epstein_Barr_Virus:2874:+	2874	Herpesvirus:Epstein_Barr_Virus:6317:-	143750
Herpesvirus:Epstein_Barr_Virus:2875:+	2875	Herpesvirus:Epstein_Barr_Virus:6318:-	143800
Herpesvirus:Epstein_Barr_Virus:2876:+	2876	Herpesvirus:Epstein_Barr_Virus:6319:-	143850
Herpesvirus:Epstein_Barr_Virus:2877:+	2877	Herpesvirus:Epstein_Barr_Virus:6320:-	143900
Herpesvirus:Epstein_Barr_Virus:2878:+	2878	Herpesvirus:Epstein_Barr_Virus:6321:-	143950
Herpesvirus:Epstein_Barr_Virus:2879:+	2879	Herpesvirus:Epstein_Barr_Virus:6322:-	144000
Herpesvirus:Epstein_Barr_Virus:2880:+	2880	Herpesvirus:Epstein_Barr_Virus:6323:-	144050
Herpesvirus:Epstein_Barr_Virus:2881:+	2881	Herpesvirus:Epstein_Barr_Virus:6324:-	144100
Herpesvirus:Epstein_Barr_Virus:2882:+	2882	Herpesvirus:Epstein_Barr_Virus:6325:-	144150
Herpesvirus:Epstein_Barr_Virus:2883:+	2883	Herpesvirus:Epstein_Barr_Virus:6326:-	144200
Herpesvirus:Epstein_Barr_Virus:2884:+	2884	Herpesvirus:Epstein_Barr_Virus:6327:-	144250
Herpesvirus:Epstein_Barr_Virus:2885:+	2885	Herpesvirus:Epstein_Barr_Virus:6328:-	144300
Herpesvirus:Epstein_Barr_Virus:2886:+	2886	Herpesvirus:Epstein_Barr_Virus:6329:-	144350
Herpesvirus:Epstein_Barr_Virus:2887:+	2887	Herpesvirus:Epstein_Barr_Virus:6330:-	144400
Herpesvirus:Epstein_Barr_Virus:2888:+	2888	Herpesvirus:Epstein_Barr_Virus:6331:-	144450
Herpesvirus:Epstein_Barr_Virus:2889:+	2889	Herpesvirus:Epstein_Barr_Virus:6332:-	144500
Herpesvirus:Epstein_Barr_Virus:2890:+	2890	Herpesvirus:Epstein_Barr_Virus:6333:-	144550
Herpesvirus:Epstein_Barr_Virus:2891:+	2891	Herpesvirus:Epstein_Barr_Virus:6334:-	144600
Herpesvirus:Epstein_Barr_Virus:2892:+	2892	Herpesvirus:Epstein_Barr_Virus:6335:-	144650
Herpesvirus:Epstein_Barr_Virus:2893:+	2893	Herpesvirus:Epstein_Barr_Virus:6336:-	144700
Herpesvirus:Epstein_Barr_Virus:2894:+	2894	Herpesvirus:Epstein_Barr_Virus:6337:-	144750
Herpesvirus:Epstein_Barr_Virus:2895:+	2895	Herpesvirus:Epstein_Barr_Virus:6338:-	144800
Herpesvirus:Epstein_Barr_Virus:2896:+	2896	Herpesvirus:Epstein_Barr_Virus:6339:-	144850
Herpesvirus:Epstein_Barr_Virus:2897:+	2897	Herpesvirus:Epstein_Barr_Virus:6340:-	144900
Herpesvirus:Epstein_Barr_Virus:2898:+	2898	Herpesvirus:Epstein_Barr_Virus:6341:-	144950
Herpesvirus:Epstein_Barr_Virus:2899:+	2899	Herpesvirus:Epstein_Barr_Virus:6342:-	145000
Herpesvirus:Epstein_Barr_Virus:2900:+	2900	Herpesvirus:Epstein_Barr_Virus:6343:-	145050
Herpesvirus:Epstein_Barr_Virus:2901:+	2901	Herpesvirus:Epstein_Barr_Virus:6344:-	145100
Herpesvirus:Epstein_Barr_Virus:2902:+	2902	Herpesvirus:Epstein_Barr_Virus:6345:-	145150
Herpesvirus:Epstein_Barr_Virus:2903:+	2903	Herpesvirus:Epstein_Barr_Virus:6346:-	145200
Herpesvirus:Epstein_Barr_Virus:2904:+	2904	Herpesvirus:Epstein_Barr_Virus:6347:-	145250
Herpesvirus:Epstein_Barr_Virus:2905:+	2905	Herpesvirus:Epstein_Barr_Virus:6348:-	145300
Herpesvirus:Epstein_Barr_Virus:2906:+	2906	Herpesvirus:Epstein_Barr_Virus:6349:-	145350
Herpesvirus:Epstein_Barr_Virus:2907:+	2907	Herpesvirus:Epstein_Barr_Virus:6350:-	145400
Herpesvirus:Epstein_Barr_Virus:2908:+	2908	Herpesvirus:Epstein_Barr_Virus:6351:-	145450
Herpesvirus:Epstein_Barr_Virus:2909:+	2909	Herpesvirus:Epstein_Barr_Virus:6352:-	145500
Herpesvirus:Epstein_Barr_Virus:2910:+	2910	Herpesvirus:Epstein_Barr_Virus:6353:-	145550
Herpesvirus:Epstein_Barr_Virus:2911:+	2911	Herpesvirus:Epstein_Barr_Virus:6354:-	145600
Herpesvirus:Epstein_Barr_Virus:2912:+	2912	Herpesvirus:Epstein_Barr_Virus:6355:-	145650
Herpesvirus:Epstein_Barr_Virus:2913:+	2913	Herpesvirus:Epstein_Barr_Virus:6356:-	145700
Herpesvirus:Epstein_Barr_Virus:2914:+	2914	Herpesvirus:Epstein_Barr_Virus:6357:-	145750
Herpesvirus:Epstein_Barr_Virus:2915:+	2915	Herpesvirus:Epstein_Barr_Virus:6358:-	145800
Herpesvirus:Epstein_Barr_Virus:2916:+	2916	Herpesvirus:Epstein_Barr_Virus:6359:-	145850
Herpesvirus:Epstein_Barr_Virus:2917:+	2917	Herpesvirus:Epstein_Barr_Virus:6360:-	145900
Herpesvirus:Epstein_Barr_Virus:2918:+	2918	Herpesvirus:Epstein_Barr_Virus:6361:-	145950
Herpesvirus:Epstein_Barr_Virus:2919:+	2919	Herpesvirus:Epstein_Barr_Virus:6362:-	146000
Herpesvirus:Epstein_Barr_Virus:2920:+	2920	Herpesvirus:Epstein_Barr_Virus:6363:-	146050
Herpesvirus:Epstein_Barr_Virus:2921:+	2921	Herpesvirus:Epstein_Barr_Virus:6364:-	146100
Herpesvirus:Epstein_Barr_Virus:2922:+	2922	Herpesvirus:Epstein_Barr_Virus:6365:-	146150
Herpesvirus:Epstein_Barr_Virus:2923:+	2923	Herpesvirus:Epstein_Barr_Virus:6366:-	146200
Herpesvirus:Epstein_Barr_Virus:2924:+	2924	Herpesvirus:Epstein_Barr_Virus:6367:-	146250
Herpesvirus:Epstein_Barr_Virus:2925:+	2925	Herpesvirus:Epstein_Barr_Virus:6368:-	146300
Herpesvirus:Epstein_Barr_Virus:2926:+	2926	Herpesvirus:Epstein_Barr_Virus:6369:-	146350
Herpesvirus:Epstein_Barr_Virus:2927:+	2927	Herpesvirus:Epstein_Barr_Virus:6370:-	146400
Herpesvirus:Epstein_Barr_Virus:2928:+	2928	Herpesvirus:Epstein_Barr_Virus:6371:-	146450
Herpesvirus:Epstein_Barr_Virus:2929:+	2929	Herpesvirus:Epstein_Barr_Virus:6372:-	146500
Herpesvirus:Epstein_Barr_Virus:2930:+	2930	Herpesvirus:Epstein_Barr_Virus:6373:-	146550
Herpesvirus:Epstein_Barr_Virus:2931:+	2931	Herpesvirus:Epstein_Barr_Virus:6374:-	146600
Herpesvirus:Epstein_Barr_Virus:2932:+	2932	Herpesvirus:Epstein_Barr_Virus:6375:-	146650
Herpesvirus:Epstein_Barr_Virus:2933:+	2933	Herpesvirus:Epstein_Barr_Virus:6376:-	146700
Herpesvirus:Epstein_Barr_Virus:2934:+	2934	Herpesvirus:Epstein_Barr_Virus:6377:-	146750
Herpesvirus:Epstein_Barr_Virus:2935:+	2935	Herpesvirus:Epstein_Barr_Virus:6378:-	146800
Herpesvirus:Epstein_Barr_Virus:2936:+	2936	Herpesvirus:Epstein_Barr_Virus:6379:-	146850
Herpesvirus:Epstein_Barr_Virus:2937:+	2937	Herpesvirus:Epstein_Barr_Virus:6380:-	146900
Herpesvirus:Epstein_Barr_Virus:2938:+	2938	Herpesvirus:Epstein_Barr_Virus:6381:-	146950
Herpesvirus:Epstein_Barr_Virus:2939:+	2939	Herpesvirus:Epstein_Barr_Virus:6382:-	147000
Herpesvirus:Epstein_Barr_Virus:2940:+	2940	Herpesvirus:Epstein_Barr_Virus:6383:-	147050
Herpesvirus:Epstein_Barr_Virus:2941:+	2941	Herpesvirus:Epstein_Barr_Virus:6384:-	147100
Herpesvirus:Epstein_Barr_Virus:2942:+	2942	Herpesvirus:Epstein_Barr_Virus:6385:-	147150
Herpesvirus:Epstein_Barr_Virus:2943:+	2943	Herpesvirus:Epstein_Barr_Virus:6386:-	147200
Herpesvirus:Epstein_Barr_Virus:2944:+	2944	Herpesvirus:Epstein_Barr_Virus:6387:-	147250
Herpesvirus:Epstein_Barr_Virus:2945:+	2945	Herpesvirus:Epstein_Barr_Virus:6388:-	147300
Herpesvirus:Epstein_Barr_Virus:2946:+	2946	Herpesvirus:Epstein_Barr_Virus:6389:-	147350
Herpesvirus:Epstein_Barr_Virus:2947:+	2947	Herpesvirus:Epstein_Barr_Virus:6390:-	147400
Herpesvirus:Epstein_Barr_Virus:2948:+	2948	Herpesvirus:Epstein_Barr_Virus:6391:-	147450
Herpesvirus:Epstein_Barr_Virus:2949:+	2949	Herpesvirus:Epstein_Barr_Virus:6392:-	147500
Herpesvirus:Epstein_Barr_Virus:2950:+	2950	Herpesvirus:Epstein_Barr_Virus:6393:-	147550
Herpesvirus:Epstein_Barr_Virus:2951:+	2951	Herpesvirus:Epstein_Barr_Virus:6394:-	147600
Herpesvirus:Epstein_Barr_Virus:2952:+	2952	Herpesvirus:Epstein_Barr_Virus:6395:-	147650
Herpesvirus:Epstein_Barr_Virus:2953:+	2953	Herpesvirus:Epstein_Barr_Virus:6396:-	147700
Herpesvirus:Epstein_Barr_Virus:2954:+	2954	Herpesvirus:Epstein_Barr_Virus:6397:-	147750
Herpesvirus:Epstein_Barr_Virus:2955:+	2955	Herpesvirus:Epstein_Barr_Virus:6398:-	147800
Herpesvirus:Epstein_Barr_Virus:2956:+	2956	Herpesvirus:Epstein_Barr_Virus:6399:-	147850
Herpesvirus:Epstein_Barr_Virus:2957:+	2957	Herpesvirus:Epstein_Barr_Virus:6400:-	147900
Herpesvirus:Epstein_Barr_Virus:2958:+	2958	Herpesvirus:Epstein_Barr_Virus:6401:-	147950
Herpesvirus:Epstein_Barr_Virus:2959:+	2959	Herpesvirus:Epstein_Barr_Virus:6402:-	148000
Herpesvirus:Epstein_Barr_Virus:2960:+	2960	Herpesvirus:Epstein_Barr_Virus:6403:-	148050
Herpesvirus:Epstein_Barr_Virus:2961:+	2961	Herpesvirus:Epstein_Barr_Virus:6404:-	148100
Herpesvirus:Epstein_Barr_Virus:2962:+	2962	Herpesvirus:Epstein_Barr_Virus:6405:-	148150
Herpesvirus:Epstein_Barr_Virus:2963:+	2963	Herpesvirus:Epstein_Barr_Virus:6406:-	148200
Herpesvirus:Epstein_Barr_Virus:2964:+	2964	Herpesvirus:Epstein_Barr_Virus:6407:-	148250
Herpesvirus:Epstein_Barr_Virus:2965:+	2965	Herpesvirus:Epstein_Barr_Virus:6408:-	148300
Herpesvirus:Epstein_Barr_Virus:2966:+	2966	Herpesvirus:Epstein_Barr_Virus:6409:-	148350
Herpesvirus:Epstein_Barr_Virus:2967:+	2967	Herpesvirus:Epstein_Barr_Virus:6410:-	148400
Herpesvirus:Epstein_Barr_Virus:2968:+	2968	Herpesvirus:Epstein_Barr_Virus:6411:-	148450
Herpesvirus:Epstein_Barr_Virus:2969:+	2969	Herpesvirus:Epstein_Barr_Virus:6412:-	148500
Herpesvirus:Epstein_Barr_Virus:2970:+	2970	Herpesvirus:Epstein_Barr_Virus:6413:-	148550
Herpesvirus:Epstein_Barr_Virus:2971:+	2971	Herpesvirus:Epstein_Barr_Virus:6414:-	148600
Herpesvirus:Epstein_Barr_Virus:2972:+	2972	Herpesvirus:Epstein_Barr_Virus:6415:-	148650
Herpesvirus:Epstein_Barr_Virus:2973:+	2973	Herpesvirus:Epstein_Barr_Virus:6416:-	148700
Herpesvirus:Epstein_Barr_Virus:2974:+	2974	Herpesvirus:Epstein_Barr_Virus:6417:-	148750
Herpesvirus:Epstein_Barr_Virus:2975:+	2975	Herpesvirus:Epstein_Barr_Virus:6418:-	148800
Herpesvirus:Epstein_Barr_Virus:2976:+	2976	Herpesvirus:Epstein_Barr_Virus:6419:-	148850
Herpesvirus:Epstein_Barr_Virus:2977:+	2977	Herpesvirus:Epstein_Barr_Virus:6420:-	148900
Herpesvirus:Epstein_Barr_Virus:2978:+	2978	Herpesvirus:Epstein_Barr_Virus:6421:-	148950
Herpesvirus:Epstein_Barr_Virus:2979:+	2979	Herpesvirus:Epstein_Barr_Virus:6422:-	149000
Herpesvirus:Epstein_Barr_Virus:2980:+	2980	Herpesvirus:Epstein_Barr_Virus:6423:-	149050
Herpesvirus:Epstein_Barr_Virus:2981:+	2981	Herpesvirus:Epstein_Barr_Virus:6424:-	149100
Herpesvirus:Epstein_Barr_Virus:2982:+	2982	Herpesvirus:Epstein_Barr_Virus:6425:-	149150
Herpesvirus:Epstein_Barr_Virus:2983:+	2983	Herpesvirus:Epstein_Barr_Virus:6426:-	149200
Herpesvirus:Epstein_Barr_Virus:2984:+	2984	Herpesvirus:Epstein_Barr_Virus:6427:-	149250
Herpesvirus:Epstein_Barr_Virus:2985:+	2985	Herpesvirus:Epstein_Barr_Virus:6428:-	149300
Herpesvirus:Epstein_Barr_Virus:2986:+	2986	Herpesvirus:Epstein_Barr_Virus:6429:-	149350
Herpesvirus:Epstein_Barr_Virus:2987:+	2987	Herpesvirus:Epstein_Barr_Virus:6430:-	149400
Herpesvirus:Epstein_Barr_Virus:2988:+	2988	Herpesvirus:Epstein_Barr_Virus:6431:-	149450
Herpesvirus:Epstein_Barr_Virus:2989:+	2989	Herpesvirus:Epstein_Barr_Virus:6432:-	149500
Herpesvirus:Epstein_Barr_Virus:2990:+	2990	Herpesvirus:Epstein_Barr_Virus:6433:-	149550
Herpesvirus:Epstein_Barr_Virus:2991:+	2991	Herpesvirus:Epstein_Barr_Virus:6434:-	149600
Herpesvirus:Epstein_Barr_Virus:2992:+	2992	Herpesvirus:Epstein_Barr_Virus:6435:-	149650
Herpesvirus:Epstein_Barr_Virus:2993:+	2993	Herpesvirus:Epstein_Barr_Virus:6436:-	149700
Herpesvirus:Epstein_Barr_Virus:2994:+	2994	Herpesvirus:Epstein_Barr_Virus:6437:-	149750
Herpesvirus:Epstein_Barr_Virus:2995:+	2995	Herpesvirus:Epstein_Barr_Virus:6438:-	149800
Herpesvirus:Epstein_Barr_Virus:2996:+	2996	Herpesvirus:Epstein_Barr_Virus:6439:-	149850
Herpesvirus:Epstein_Barr_Virus:2997:+	2997	Herpesvirus:Epstein_Barr_Virus:6440:-	149900
Herpesvirus:Epstein_Barr_Virus:2998:+	2998	Herpesvirus:Epstein_Barr_Virus:6441:-	149950
Herpesvirus:Epstein_Barr_Virus:2999:+	2999	Herpesvirus:Epstein_Barr_Virus:6442:-	150000
Herpesvirus:Epstein_Barr_Virus:3000:+	3000	Herpesvirus:Epstein_Barr_Virus:6443:-	150050
Herpesvirus:Epstein_Barr_Virus:3001:+	3001	Herpesvirus:Epstein_Barr_Virus:6444:-	150100
Herpesvirus:Epstein_Barr_Virus:3002:+	3002	Herpesvirus:Epstein_Barr_Virus:6445:-	150150
